"Name","Bd_Inhibition","Bd_Inhibition_Prior","TaxaID","Dataset","NameNoDSLabel"
"Salamanders:Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;_61",NA,0.5,"Taxon8528","Salamanders","Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;_61"
"Salamanders:Bacteria;Chloroflexi;Dehalococcoidia;GIF3;_12",NA,0.5,"Taxon8529","Salamanders","Bacteria;Chloroflexi;Dehalococcoidia;GIF3;_12"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;_4",NA,0.5,"Taxon8530","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;_4"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_69",NA,0.5,"Taxon8531","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_69"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium;_3",NA,0.5,"Taxon8532","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium;_3"
"Salamanders:Bacteria;FCPU426;_19",NA,0.5,"Taxon8533","Salamanders","Bacteria;FCPU426;_19"
"Salamanders:Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;_33",NA,0.5,"Taxon8534","Salamanders","Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;_33"
"Salamanders:Bacteria;Acidobacteriota;Subgroup_18;_73",NA,0.5,"Taxon8535","Salamanders","Bacteria;Acidobacteriota;Subgroup_18;_73"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir2_lineage;_16",NA,0.5,"Taxon8536","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir2_lineage;_16"
"Salamanders:Bacteria;Chloroflexi;Dehalococcoidia;MSBL5;_11",NA,0.5,"Taxon8537","Salamanders","Bacteria;Chloroflexi;Dehalococcoidia;MSBL5;_11"
"Salamanders:Bacteria;Acidobacteriota;Subgroup_22;_13",NA,0.5,"Taxon8538","Salamanders","Bacteria;Acidobacteriota;Subgroup_22;_13"
"Salamanders:Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;TPD-58;_5",NA,0.5,"Taxon8539","Salamanders","Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;TPD-58;_5"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;_16",NA,0.5,"Taxon8540","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;_16"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;1-20;_8",NA,0.5,"Taxon8541","Salamanders","Bacteria;Chloroflexi;Anaerolineae;1-20;_8"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus_Paracaedibacter;_3",NA,0.5,"Taxon8542","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus_Paracaedibacter;_3"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;_1",NA,0.5,"Taxon8543","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;_1"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azovibrio;_1",NA,0.5,"Taxon8544","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azovibrio;_1"
"Salamanders:Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;_1",NA,0.5,"Taxon8545","Salamanders","Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;_1"
"Salamanders:Bacteria;Chloroflexi;KD4-96;_80",NA,0.5,"Taxon8546","Salamanders","Bacteria;Chloroflexi;KD4-96;_80"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;_20",NA,0.5,"Taxon8547","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;_20"
"Salamanders:Bacteria;Actinobacteriota;MB-A2-108;_27",NA,0.5,"Taxon8548","Salamanders","Bacteria;Actinobacteriota;MB-A2-108;_27"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia;_10",NA,0.5,"Taxon8549","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Bauldia;_10"
"Salamanders:Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;_14",NA,0.5,"Taxon8550","Salamanders","Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;_14"
"Salamanders:Bacteria;_138",NA,0.5,"Taxon8551","Salamanders","Bacteria;_138"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;_11",NA,0.5,"Taxon8552","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;_11"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;_7",NA,0.5,"Taxon8553","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;_7"
"Salamanders:Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc_PCC-73102;_4",NA,0.5,"Taxon8554","Salamanders","Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc_PCC-73102;_4"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;_1",NA,0.5,"Taxon8555","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;_1"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;S-BQ2-57_soil_group;_43",NA,0.5,"Taxon8556","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;S-BQ2-57_soil_group;_43"
"Salamanders:Bacteria;Chloroflexi;Dehalococcoidia;MSBL5;_12",NA,0.5,"Taxon8557","Salamanders","Bacteria;Chloroflexi;Dehalococcoidia;MSBL5;_12"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Flavimaricola;_2",NA,0.5,"Taxon8558","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Flavimaricola;_2"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Chthonobacter;_2",NA,0.5,"Taxon8559","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Chthonobacter;_2"
"Salamanders:Bacteria;Firmicutes;Clostridia;Clostridia_or;Hungateiclostridiaceae;_11",NA,0.5,"Taxon8560","Salamanders","Bacteria;Firmicutes;Clostridia;Clostridia_or;Hungateiclostridiaceae;_11"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;_7",NA,0.5,"Taxon8561","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;_7"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;mle1-8;_1",NA,0.5,"Taxon8562","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;mle1-8;_1"
"Salamanders:Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Fonticella;_12",NA,0.5,"Taxon8563","Salamanders","Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Fonticella;_12"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;_16",NA,0.5,"Taxon8564","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;_16"
"Salamanders:Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;_1",NA,0.5,"Taxon8565","Salamanders","Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;_1"
"Salamanders:Bacteria;Firmicutes;Clostridia;_2",NA,0.5,"Taxon8566","Salamanders","Bacteria;Firmicutes;Clostridia;_2"
"Salamanders:Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;_36",NA,0.5,"Taxon8567","Salamanders","Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;_36"
"Salamanders:Bacteria;Planctomycetota;OM190;_3",NA,0.5,"Taxon8568","Salamanders","Bacteria;Planctomycetota;OM190;_3"
"Salamanders:Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;_7",NA,0.5,"Taxon8569","Salamanders","Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;_7"
"Salamanders:Bacteria;Firmicutes;_11",NA,0.5,"Taxon8570","Salamanders","Bacteria;Firmicutes;_11"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_52",NA,0.5,"Taxon8571","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_52"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_123",NA,0.5,"Taxon8572","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_123"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;_31",NA,0.5,"Taxon8573","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;_31"
"Salamanders:Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;_49",NA,0.5,"Taxon8574","Salamanders","Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;_49"
"Salamanders:Bacteria;Patescibacteria;Parcubacteria;_61",NA,0.5,"Taxon8575","Salamanders","Bacteria;Patescibacteria;Parcubacteria;_61"
"Salamanders:Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;_4",NA,0.5,"Taxon8576","Salamanders","Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;_4"
"Salamanders:Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_14",NA,0.5,"Taxon8577","Salamanders","Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_14"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;_53",NA,0.5,"Taxon8578","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;_53"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93;_3",NA,0.5,"Taxon8579","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93;_3"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;_28",NA,0.5,"Taxon8580","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;_28"
"Salamanders:Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;_41",NA,0.5,"Taxon8581","Salamanders","Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;_41"
"Salamanders:Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;_49",NA,0.5,"Taxon8582","Salamanders","Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;_49"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;_2",NA,0.5,"Taxon8583","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;_2"
"Salamanders:Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;_20",NA,0.5,"Taxon8584","Salamanders","Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;_20"
"Salamanders:Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriae_or;Acidobacteriae_fa;Paludibaculum;_7",NA,0.5,"Taxon8585","Salamanders","Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriae_or;Acidobacteriae_fa;Paludibaculum;_7"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;_8",NA,0.5,"Taxon8586","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;_8"
"Salamanders:Bacteria;_139",NA,0.5,"Taxon8587","Salamanders","Bacteria;_139"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_234",NA,0.5,"Taxon8588","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_234"
"Salamanders:Bacteria;Latescibacterota;_87",NA,0.5,"Taxon8589","Salamanders","Bacteria;Latescibacterota;_87"
"Salamanders:Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_15",NA,0.5,"Taxon8590","Salamanders","Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_15"
"Salamanders:Bacteria;Armatimonadota;_20",NA,0.5,"Taxon8591","Salamanders","Bacteria;Armatimonadota;_20"
"Salamanders:Bacteria;Sva0485;_71",NA,0.5,"Taxon8592","Salamanders","Bacteria;Sva0485;_71"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_68",NA,0.5,"Taxon8593","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_68"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;_12",NA,0.5,"Taxon8594","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;_12"
"Salamanders:Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus_Omnitrophus;_57",NA,0.5,"Taxon8595","Salamanders","Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus_Omnitrophus;_57"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_83",NA,0.5,"Taxon8596","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_83"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_235",NA,0.5,"Taxon8597","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_235"
"Salamanders:Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;_79",NA,0.5,"Taxon8598","Salamanders","Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;_79"
"Salamanders:Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;_1",NA,0.5,"Taxon8599","Salamanders","Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;_1"
"Salamanders:Bacteria;_140",NA,0.5,"Taxon8600","Salamanders","Bacteria;_140"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Cytophagales;_2",NA,0.5,"Taxon8601","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;_2"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;_8",NA,0.5,"Taxon8602","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;_8"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;_4",NA,0.5,"Taxon8603","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;_4"
"Salamanders:Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;_2",NA,0.5,"Taxon8604","Salamanders","Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;_2"
"Salamanders:Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Pelosinus;_4",NA,0.5,"Taxon8605","Salamanders","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Pelosinus;_4"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_69",NA,0.5,"Taxon8606","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_69"
"Salamanders:Bacteria;Actinobacteriota;MB-A2-108;_28",NA,0.5,"Taxon8607","Salamanders","Bacteria;Actinobacteriota;MB-A2-108;_28"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;SJA-15;_25",NA,0.5,"Taxon8608","Salamanders","Bacteria;Chloroflexi;Anaerolineae;SJA-15;_25"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;_3",NA,0.5,"Taxon8609","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;_3"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_33",NA,0.5,"Taxon8610","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_33"
"Salamanders:Bacteria;Latescibacterota;Latescibacteria;Latescibacterales;Latescibacteraceae;_15",NA,0.5,"Taxon8611","Salamanders","Bacteria;Latescibacterota;Latescibacteria;Latescibacterales;Latescibacteraceae;_15"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;LD29;_11",NA,0.5,"Taxon8612","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;LD29;_11"
"Salamanders:Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;_16",NA,0.5,"Taxon8613","Salamanders","Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;_16"
"Salamanders:Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;_12",NA,0.5,"Taxon8614","Salamanders","Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;_12"
"Salamanders:Bacteria;Cyanobacteria;_1",NA,0.5,"Taxon8615","Salamanders","Bacteria;Cyanobacteria;_1"
"Salamanders:Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;_15",NA,0.5,"Taxon8616","Salamanders","Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;_15"
"Salamanders:Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;_4",NA,0.5,"Taxon8617","Salamanders","Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;_4"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;Pla1_lineage;_2",NA,0.5,"Taxon8618","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;Pla1_lineage;_2"
"Salamanders:Bacteria;Patescibacteria;Parcubacteria;_62",NA,0.5,"Taxon8619","Salamanders","Bacteria;Patescibacteria;Parcubacteria;_62"
"Salamanders:Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;_10",NA,0.5,"Taxon8620","Salamanders","Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;_10"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;_1",NA,0.5,"Taxon8621","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;_1"
"Salamanders:Bacteria;Fibrobacterota;Chitinivibrionia;_2",NA,0.5,"Taxon8622","Salamanders","Bacteria;Fibrobacterota;Chitinivibrionia;_2"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_70",NA,0.5,"Taxon8623","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_70"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;_11",NA,0.5,"Taxon8624","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;_11"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;_16",NA,0.5,"Taxon8625","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;_16"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;_25",NA,0.5,"Taxon8626","Salamanders","Bacteria;Chloroflexi;Anaerolineae;_25"
"Salamanders:Bacteria;Actinobacteriota;Coriobacteriia;OPB41;_28",NA,0.5,"Taxon8627","Salamanders","Bacteria;Actinobacteriota;Coriobacteriia;OPB41;_28"
"Salamanders:Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;_42",NA,0.5,"Taxon8628","Salamanders","Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;_42"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;_8",NA,0.5,"Taxon8629","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;_8"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Crenothrix;_26",NA,0.5,"Taxon8630","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Crenothrix;_26"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_236",NA,0.5,"Taxon8631","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_236"
"Salamanders:Bacteria;Myxococcota;Polyangia;_1",NA,0.5,"Taxon8632","Salamanders","Bacteria;Myxococcota;Polyangia;_1"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;_4",NA,0.5,"Taxon8633","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;_4"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Chromobacterium;_1",NA,0.5,"Taxon8634","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Chromobacterium;_1"
"Salamanders:Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus_Omnitrophus;_58",NA,0.5,"Taxon8635","Salamanders","Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus_Omnitrophus;_58"
"Salamanders:Bacteria;Firmicutes;_12",NA,0.5,"Taxon8636","Salamanders","Bacteria;Firmicutes;_12"
"Salamanders:Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;_4",NA,0.5,"Taxon8637","Salamanders","Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;_4"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;_8",NA,0.5,"Taxon8638","Salamanders","Bacteria;Bacteroidota;Bacteroidia;_8"
"Salamanders:Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;_1",NA,0.5,"Taxon8639","Salamanders","Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;_1"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;_4",NA,0.5,"Taxon8640","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;_4"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;_54",NA,0.5,"Taxon8641","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;_54"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_34",NA,0.5,"Taxon8642","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_34"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_71",NA,0.5,"Taxon8643","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_71"
"Salamanders:Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;_18",NA,0.5,"Taxon8644","Salamanders","Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;_18"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_70",NA,0.5,"Taxon8645","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_70"
"Salamanders:Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;_99",NA,0.5,"Taxon8646","Salamanders","Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;_99"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_71",NA,0.5,"Taxon8647","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_71"
"Salamanders:Bacteria;Chloroflexi;JG30-KF-CM66;_15",NA,0.5,"Taxon8648","Salamanders","Bacteria;Chloroflexi;JG30-KF-CM66;_15"
